"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"772","Leukocyte transendothelial migration",0.0580291447405202,0.307210383626684,0.321775918075361,0.204051422354061,1.49068132745118,46,"ACTB;MYL12B;MYL9;RAC1;CD99;CYBA;MYL12A;MMP2;ACTG1;CXCL12;RHOA;GNAI2;ACTN4;ACTN1;ROCK1;THY1;EZR;MSN;ITGB1;CDC42;GNAI3;ARHGAP35"
"773","Licensing factor removal from origins",5.39492739481328e-13,4.36989118979875e-11,0.921426003494898,0.516101092010773,4.10124480820266,57,"PTTG1;CDC20;PSMA7;NQO1;PSMC3;PSMB6;PSMB5;PSMB3;PSME2;PSMD7;PSMD8;PSMB1;PSMD2;PSMB2;ORC6;PSMD9;PSMB7;PSMA4;GMNN;PSMD14;PSMC1;PSMD12;PSME1;PSMC5;PSMA1;PSMD6;MCM7;PSMA2;MCM5;PSMC2;CDT1;ODC1;PSMC4;PSMA3;PSMD4;PSMB9;MCM3;PSME3;PSMA5;PSMC6;AZIN1;PSMD11;MCM4;PSMD13;PSMD1"
"774","Linoleic acid metabolism",0.410801963993453,0.77484781328022,0.0791185127810028,-0.461808535885048,-1.03275160779895,4,"FADS1;ELOVL5"
"775","Lipid and lipoprotein metabolism",0.000175172032288678,0.00319251028846115,0.518848077743792,-0.283304554681289,-1.73988828470422,242,"MED25;CSNK1G2;LPIN1;EPT1;ACLY;ACOT8;HADHA;YAP1;TBL1XR1;POMC;GLA;HSD17B4;SQLE;STARD4;SMARCD3;MED7;CERS5;CHKB;CREBBP;GPD2;MED27;SPHK2;PPARA;HSD17B12;SREBF2;MED29;STS;ARSB;RORA;LPCAT4;CDS2;DECR1;AGPAT1;NCOA3;MBOAT2;WWTR1;MED14;ESRRA;ARSA;SREBF1;GPCPD1;ACOX1;FADS1;GNPAT;ACER3;SGMS2;TEAD2;MED11;GGPS1;MED16;MED22;ABHD5;TEAD4;PNPLA8;TAZ;MED13;ACSL4;LSS;HMGCL;TBL1X;GBA2;INPP5K;NFYB;PI4K2B;PTEN;ACACA;SRD5A1;COL4A3BP;PTDSS2;SGMS1;SLC44A1;KDSR;MBOAT7;MSMO1;ELOVL5;MED30;PIP5K1C;SLC27A1;PCYT1A;DGAT1;RGL1;NEU1;VAC14;MVD;GBA;SIN3A;CDIPT;GLB1;PPP1CB;G0S2;MED24;SUMF2;LPGAT1;ECI1;MTMR2;LDLRAP1;PIK3CA;MED6;TGS1"
"776","Lipid digestion, mobilization, and transport",0.134275618374558,0.494378413106328,0.234388207333112,0.299584856405841,1.33414672220131,14,"PPP1CA;PPP1CC;CAV1;HSPG2;MGLL"
"777","Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)",0.000661285667271837,0.010043276071691,0.477270815362862,-0.365235694809239,-1.97503012814353,68,"MED25;YAP1;TBL1XR1;SMARCD3;MED7;CREBBP;MED27;PPARA;SREBF2;MED29;RORA;NCOA3;WWTR1;MED14;ESRRA;SREBF1;ACOX1;FADS1;TEAD2;MED11;MED16;MED22;TEAD4;MED13;TBL1X;NFYB;MED30;SLC27A1;RGL1;SIN3A;G0S2;MED24;MED6;TGS1"
"778","Lipoprotein metabolism",0.492836676217765,0.833870379925884,0.100623047547704,0.297853078116917,0.934273483007147,7,"HSPG2;SAR1B;SDC1;LDLR;BMP1;P4HB;LDLRAP1"
"779","Lissencephaly gene (LIS1) in neuronal migration and development",0.761437908496732,0.955472134844798,0.0831166093017446,0.206938905182279,0.757860970363339,10,"DYNLL1;DCTN3;DCTN6;DCTN1;PAFAH1B1;NDEL1;ABL1"
"780","Long-term depression",0.813432835820896,0.97132274744215,0.0332780240105211,-0.160159317572249,-0.710327232073007,29,"GNAQ;IGF1R;PRKCA;GNAI1;GNA13;PPP2CB;PRKG1;NRAS"
"781","Long-term potentiation",0.290322580645161,0.693889206167904,0.193807933130488,0.1706674850469,1.1335137308959,34,"CALM2;CALM1;PPP1CA;PPP1CC;ATF4;CALM3;HRAS"
"782","Low-density lipoprotein (LDL) pathway during atherogenesis",0.527731092436975,0.849185297461159,0.0676606609731426,-0.472078593588418,-0.944470673382496,3,"CSF1;LDLR;ACAT1"
"783","Lysine catabolism",0.92520325203252,0.994483985765125,0.039814564895504,-0.26089810308666,-0.62852373968198,5,"DLST;GCDH;ALDH7A1"
"784","Lysine degradation",0.314214463840399,0.706982543640898,0.0789077763023494,-0.254284161330444,-1.1437987482735,31,"PLOD2;HADHA;NSD1;EHMT1;DLST;ALDH3A2;SETD1B;ALDH1B1;SETD7;DOT1L;EHMT2;GCDH;SETD2"
"785","Lysosome",0.0235294117647059,0.162587120156119,0.315321531175811,-0.277222693543487,-1.55148985319047,81,"PLA2G15;AP4M1;GGA2;GLA;TCIRG1;TPP1;AP3M2;M6PR;GGA1;IGF2R;ARSB;AGA;SLC11A2;ARSA;GAA;GALNS;DNASE2;AP3B1;NAGPA;NPC1;GNPTG;HGSNAT;SGSH;ENTPD4;CLN3;MCOLN1;NEU1;AP1G1;GNPTAB;NAGLU;GBA;GLB1;LIPA;NAGA;AP3S2"
"786","Lysosome vesicle biogenesis",0.563786008230453,0.86984126984127,0.11523097221025,0.192523409394771,0.907655386905587,17,"HSPA8;AP1S1;ARF1;CLTA;CTSZ;BLOC1S1;AP1M1;AP1S2"
"787","Lysosphingolipid and lysophosphatidic acid (LPA) G-protein coupled receptors",0.194762684124386,0.577729917207429,0.125025044024111,-0.570768698965685,-1.27642138621027,4,"LPAR1;S1PR2"
"788","M phase pathway",2.74630981783367e-10,1.29165152077468e-08,0.814035837847908,0.381371721462992,3.49872810819109,84,"CENPF;CENPA;BIRC5;CDC20;BUB3;CENPM;NUDC;PLK1;CDCA8;SPDL1;AURKB;SPC25;SGOL1;ZWINT;CENPU;PPP1CC;CENPN;CENPE;MAD2L1;KIF23;PPP2CA;SGOL2;KIF2C;NDC80;KIF20A;CENPK;SPC24;NUF2;RAD21;PMF1;SMC3;CKAP5;MAPRE1;CENPH;FBXO5;XPO1;CASC5;CENPO;RANGAP1;SKA2;APITD1;SEC13;CENPT;CENPL;SMC1A;BUB1;RCC2;NDE1;PPP2R5A"
"789","MAL role in Rho-mediated activation of SRF",0.378091872791519,0.756183745583039,0.13283846662683,0.239746854965874,1.06766905559969,14,"RAC1;HRAS;RHOA;ROCK1;SRF;CDC42;DIAPH1;RAF1"
"790","MAP kinase downregulation by phosphorylation of MEK1 by Cdk5/p35",0.859477124183007,0.978097690104072,0.0766611133218946,0.188128971579851,0.688974385118049,10,"HRAS;EGR1;RAF1;DPM2;MAP2K1;MAPK1;MAP2K2;MAPK3;NGF"
"791","MAP kinase inactivation of SMRT corepressor",0.97972972972973,0.996126880018093,0.0716382112086458,0.136697511754919,0.528673639352529,11,"RAC1;HRAS"
"792","MAP kinase pathway regulation through dual specificity phosphatases",0.154471544715447,0.52812635610818,0.142049317545164,-0.5478284904869,-1.319761268754,5,"MAPK14;MAPK8"
"793","MAP kinase signaling pathway",0.531319910514541,0.849305290621116,0.0480967668239945,-0.184372386502099,-0.965044655723341,55,"MAP3K4;MAPK9;MAPK12;MAPK14;MAP3K13;MAPK8;TGFBR1;MAP3K2;CHUK;MKNK2;MKNK1;TRADD;MAPK6;MAP3K6;CREB1;ELK1"
"794","MAPK cascade role in angiogenesis",0.655413271245634,0.923558118899734,0.0403037268596838,-0.172097281702919,-0.851158643988344,42,"VHL;ROBO1;MAPK14;SOS1;MAPK8;PTPN11;PRKCA;SRC;NRP1;ELK1;MAP3K7;PLXND1;FGF1"
"795","MAPK signaling pathway",0.957575757575758,0.994483985765125,0.0107984322524464,-0.096908634525577,-0.583388414974887,154,"MAP3K4;PRKCD;MAPK9;PPP3CB;CACNB3;MAPK12;MAPK14;MAP3K13;SOS1;TP53;MAPK8;TGFBR1;AKT3;IL1R1;PPP3CA;RASA1;PRKCA;MAP3K2;ELK4;CHUK;MKNK2;RASA3;SRC;MKNK1;STK4;TRADD;PDGFRA;MAPK6;MAP3K6;CREB1;PPM1B;TAOK1;CASP3;RAC2;ELK1;NRAS;MAP3K7;FGF1"
"796","MAPK/TRK pathway",0.910714285714286,0.992909350494374,0.0289622017558454,-0.140807888907686,-0.599842569986392,25,"PRKCD;MAPK14;MAP3K2;CDK5;CREB1;ELK1;NRAS"
"797","MEF2D role in T cell apoptosis",0.591760299625468,0.88580087041134,0.105910467114221,0.1953924322225,0.884218451499489,15,"CALM2;CALM1;CALM3;CAPN2;HDAC2;FYN;MEF2D;PPP3CC;CAPNS1;HDAC1"
"798","MEK activation",0.544412607449857,0.855612999339114,0.094653628293499,0.286083807553026,0.897356901611728,7,"YWHAB;HRAS;RAF1;KRAS;MAP2K1"
"799","MHC class II antigen presentation",0.00311739352186068,0.0360726964672451,0.431707695803346,0.219579304977673,1.7827834390255,64,"KIF5B;DYNLL1;CTSL;AP2M1;CENPE;KIF23;RACGAP1;KIF2C;KIF20A;KIF4A;RAB7A;AP1S1;DCTN3;KIF11;ARF1;CLTA;CTSC;CTSK;SAR1B;AP2S1;SEC13;CTSB;CTSA;KIF22;DCTN6;DYNC1I2;AP1M1;ACTR1A;SEC24C;AP1S2;DCTN1"
"800","MSP/RON receptor signaling pathway",0.864077669902913,0.978097690104072,0.0510944316345707,-0.571207030240372,-0.757028625657229,1,"CSF1"
"801","Malaria",0.312267657992565,0.706982543640898,0.1521380821269,0.259916337309757,1.10038180948038,13,"THBS1;LRP1;CD81;SDC2;COMP;SDC1;MET;SDC3;THBS2"
"802","Mammalian calpain regulation of cell motility",0.0198048156135172,0.141546182178961,0.352487857583619,0.369463869463869,1.74184465380121,17,"RAC1;HRAS;CAPN2;CAST;EZR;ITGB1;TLN1;CAPN1;MYLK;CAPNS1;MAP2K1;MAPK1;PRKAR2A;MAP2K2;PRKAR1A;MAPK3;EGFR"
"803","Mammalian target of rapamycin complex 1 (mTORC1)-mediated signaling",0.187692307692308,0.565916251883648,0.181377390914328,0.382667613433439,1.26866214691425,8,"RHEB;EIF4EBP1;EIF4E;EIF4B;EIF4G1"
"804","Matrix metalloproteinases",0.00305810383650411,0.0356697231489839,0.431707695803346,0.598750646552217,2.08578056937538,9,"TIMP1;TIMP2;BSG;MMP2;TIMP3;MMP14;MMP3"
"805","Maturation of Notch precursor via proteolytic cleavage",0.467226890756303,0.818770200387848,0.0737911706614375,-0.498151683214592,-0.996634166603424,3,"FURIN;NOTCH2"
"806","Maturity onset diabetes of the young",0.324435318275154,0.714313604868328,0.105910467114221,0.845308865339881,1.11048752200766,1,"HES1"
"807","Mechanism of acetaminophen activity and toxicity",0.271844660194175,0.675104182744251,0.113778115575624,-0.871026104936676,-1.15438301740491,1,"PTGS1"
"808","Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha",0.94320987654321,0.994483985765125,0.0254411838118675,-0.121340400766515,-0.544867999598397,30,"HSD17B4;CREBBP;PPARA;ACOX1;PRKCA"
"809","Mechanism of protein import into the nucleus",0.0311835626069602,0.199682892525851,0.352487857583619,0.471712850970264,1.72752802888509,10,"RAN;KPNA2;KPNB1;NUP62;NUTF2;RANGAP1"
"810","Mechanisms of transcriptional repression by DNA methylation",0.54416961130742,0.855612999339114,0.107544698938162,0.204967117652052,0.912783815094081,14,"RBBP7;SAP18;SAP30;CHD4;MBD2;MBD1;MBD3;HDAC2;MECP2"
"811","Meiosis",0.00233195333810892,0.028571327453469,0.431707695803346,0.309280372082118,2.08500795171883,36,"H2AFZ;LMNA;H2AFX;RPA3;CDK4;UBE2I;PSMC3IP;RAD21;SMC3;LMNB1;RPA2;TERF2IP;HIST1H2AC;CDK2;SYNE1;MND1;SMC1A;RAD51;BRCA1"
"812","Meiotic recombination",0.0302023834879651,0.195711445002014,0.352487857583619,0.308474565532754,1.6136626142016,21,"H2AFZ;H2AFX;RPA3;CDK4;PSMC3IP;RPA2;HIST1H2AC;CDK2;MND1;RAD51;BRCA1;BRCA2"
"813","Meiotic synapsis",0.00464871375473565,0.0470682267666984,0.407017918923954,0.383753365981707,1.95944243274086,20,"H2AFZ;LMNA;H2AFX;UBE2I;RAD21;SMC3;LMNB1;TERF2IP;HIST1H2AC;SYNE1;SMC1A;BRCA1"
"814","Melanocyte development and pigmentation pathway",0.632258064516129,0.910565911160094,0.0928369122789907,0.246701164294955,0.859396975839131,9,"HRAS;RAF1;MAP2K1;MAPK1;EP300;KITLG;MAP2K2;MAPK3"
"815","Melanogenesis",0.443538998835856,0.794447002828842,0.0583274382938022,-0.206359138927798,-1.02061091916367,42,"ADCY7;POMC;GNAQ;CREBBP;FZD1;TCF7;PRKCA;GNAI1;CAMK2G;DVL3;ADCY3;FZD6;CREB1"
"816","Melanoma",0.91527446300716,0.992909350494374,0.0252300666779254,-0.127492419992479,-0.612152425180325,38,"TP53;IGF1R;AKT3;E2F3;CDKN2A;PTEN;PDGFRA;RB1;NRAS;FGF1;PIK3CA"
"817","Membrane trafficking",0.495297805642633,0.833884758229745,0.0481933819086849,-0.173250448710814,-0.991502522878564,94,"SH3D19;COPA;MYO6;SEC24D;CHMP6;BLOC1S6;GBF1;VPS37B;STAM2;STAM;PUM1;CHMP7;VAMP7;SNAPIN;M6PR;IGF2R;GAK;DNASE2;SEC24A;AP3B1;SRC;STX4;SNAP23;CPD;ARCN1;AP1G1;VPS4B;VPS36;DNM1;CHMP4B"
"818","Messenger RNA capping",0.620192307692308,0.903337047567817,0.119339720556595,0.150814889894801,0.87897850222034,26,"POLR2E;POLR2J;POLR2C;POLR2L;POLR2F;POLR2G;POLR2D;POLR2I;NCBP2;CCNH;GTF2F2;POLR2K;GTF2H1;MNAT1;POLR2H;GTF2H2;POLR2B;SUPT5H"
"819","Messenger RNA decay by 3' to 5' exoribonuclease",0.320945945945946,0.711292176445046,0.142049317545164,0.285714285714286,1.1049916659375,11,"EXOSC8;EXOSC3;EXOSC1;EXOSC7;EXOSC9;DCPS;EXOSC2;EXOSC4;EXOSC6"
"820","Messenger RNA decay by 5' to 3' exoribonuclease",0.176678445229682,0.560250480324486,0.202066558880363,0.288685734475737,1.28560946310093,14,"LSM4;LSM5;LSM2;LSM3;LSM7;LSM1"
"821","Messenger RNA processing",1.24741364927355e-09,5.19636885897382e-08,0.788186810800237,0.235943868999926,2.553473381227,177,"SRSF3;SNRPB;HNRNPA2B1;SNRPG;SRSF7;RBM8A;SNRPD1;HNRNPA3;SRSF2;HNRNPR;POLR2E;LSM2;RNPS1;FUS;SRSF9;HNRNPAB;MAGOH;HNRNPF;PCBP1;SNRPD3;HNRNPU;SNRPA;SLBP;SNRPE;SNRPA1;HNRNPUL1;POLR2J;SF3B4;TMED10;HNRNPM;PPM1G;RBMX;SFPQ;PRMT1;EIF4E;TRA2B;NUP62;POLR2C;TXNL4A;RBM17;HNRNPK;SF3B6;SNRPF;PCF11;YBX1;PAPOLA;SRRM1;HNRNPD;LSM7;RAE1;SNRPN;SNRPD2;PCBP2;SNRNP70;CELF1;SF3A2;SNRPB2;SRSF11;POLR2L;SF3B5;PHF5A;SRSF1;HNRNPC;UPF3B;HNRNPA0;SMC1A;CLK1;SNRNP40;PRPF40A;EFTUD2;LSM10;DNAJC8;HNRNPA1;TPR;SF3B2;NUP50;PTBP1;POLR2F;HNRNPH1;DHX15;SRSF5;POLR2G;POLR2D;CD2BP2;CPSF7;DDX1"
"822","Messenger RNA splicing: major pathway",9.26906223849636e-11,4.660100946113e-09,0.839088935621274,0.432509449266488,3.5115817651975,64,"SRSF3;HNRNPA2B1;SRSF7;RBM8A;HNRNPA3;SRSF2;HNRNPR;RNPS1;FUS;SRSF9;MAGOH;HNRNPF;PCBP1;HNRNPU;SNRPA;SNRPA1;HNRNPUL1;HNRNPM;RBMX;HNRNPK;SF3B6;PCF11;YBX1;PAPOLA;SRRM1;HNRNPD;PCBP2;SNRNP70;SNRPB2;SRSF11;SF3B5;PHF5A;SRSF1;HNRNPC;UPF3B;HNRNPA0;SMC1A;DNAJC8;HNRNPA1;PTBP1;HNRNPH1;SRSF5;CD2BP2;CPSF7"
"823","Messenger RNA splicing: minor pathway",5.57429253000954e-08,1.72921670399019e-06,0.719512826338911,0.458468412199334,3.15862916037999,41,"SNRPB;SNRPG;SRSF7;SNRPD1;SRSF2;POLR2E;LSM2;SNRPD3;SNRPE;POLR2J;SF3B4;POLR2C;TXNL4A;SF3B6;SNRPF;SNRPD2;POLR2L;SF3B5;SRSF1;SNRNP40;EFTUD2;SF3B2;POLR2F;POLR2G;POLR2D;POLR2I;NCBP2;GTF2F2;SF3B1;POLR2K"
"824","Metabolism",0.991008991008991,0.998524770994197,0.00434987823139909,-0.110822286092586,-0.694703506251091,773,"MED25;UQCRHL;CSNK1G2;ACO1;UCKL1;LPIN1;NME3;BCKDHB;EPT1;GLYCTK;TGDS;ACLY;ACOT8;NDUFV3;HADHA;SEPHS2;ADCY7;IVD;THTPA;GALNT11;DSE;CACNB3;GGT7;DHRS4;GLA;PTGES2;HSD17B4;SQLE;NUP188;NAPRT;ADRA2A;BPGM;NT5C2;MED7;CERS5;CHST7;ALAD;TCIRG1;B4GALT3;NDUFS1;MCAT;CHKB;RRM2B;GNAQ;CREBBP;PPCDC;GPD2;MED27;A4GALT;B3GALT6;SPHK2;MTHFD1L;MAN2A1;HSD17B12;MED29;MPI;GSTM4;GLCE;NADK;ARSB;ALDH1A3;FUT8;PHKB;ALDH18A1;PGD;PSPH;LPCAT4;CDS2;GMPS;NAMPT;DLST;DECR1;COX10;AGPAT1;NCOA3;COX15;POLR3F;MBOAT2;NME7;MED14;ESRRA;INPP1;ARSA;GPCPD1;ACOX1;FADS1;GNPAT;PTGS1;CS;GAA;GNG2;D2HGDH;GFPT2;ACER3;SGMS2;PLCD1;GALK1;GALNS;B4GALT4;MED11;INPP5A;GGPS1;MED16;GNAI1;MED22;C1GALT1;GSTZ1;ST3GAL3;STT3B;ABHD5;MTR;ACO2;ADAL;ITPK1;GNB5;ADPGK;MED13;COQ7;ACSL4;ALDH3A2;B4GALT7;GYS1;AAAS;LSS;HMGCL;AK4;GBA2;INPP5K;NFYB;PI4K2B;MARCKS;ALG13;SPR;AHCYL1;FAH;HS6ST1;GFPT1;ACACA;HK1;PDK2;COL4A3BP;PTDSS2;ADCY3;SGMS1;PIGV;MPST;HGSNAT;KDSR;PHKG2;FPGS;NUP214;MBOAT7;GRHPR;CNDP2;PAPSS2;GALNT2;UXS1;SGSH;MSMO1;ELOVL5;MED30;PIP5K1C;DPP4;HIBCH;CDA;PYCRL;PCYT1A;ALDH1B1;DGAT1;MECR;GAMT;PIGF;ABCC5;NEU1;CHPF2;CSGALNACT2;NT5C3A;GOT2;MVD;PIGS;STT3A;OAZ2;NAGLU;GBA;IMPDH1;GSTA4;XYLT1;NUP160;GALT;CDIPT;PFKM;CHST14;GLB1;PRIM2;PIGQ;SLC33A1;GPC6;G0S2;MED24;GALNT1;CMAS;LPGAT1;ECI1;MTMR2;LDLRAP1;GPI;CAD;PIP5KL1;GALNT5;MOGS;GNG10;PPOX;PIK3CA;MED6;GMPR2"
"825","Metabolism of vitamins and cofactors",0.143576826196474,0.511821546685717,0.128134795361187,-0.312387251454268,-1.34556202396713,26,"THTPA;NAPRT;PPCDC;NADK;NAMPT;SLC25A16;SLC2A1;SLC25A32;FPGS"
"826","Metal ion solute carrier family (SLC) transporters",0.321964529331514,0.712328199947417,0.0824217837915155,-0.324360873379579,-1.12975210905256,13,"SLC11A2;SLC30A7;SLC30A5;SLC39A6;SLC39A4;SLC41A1"
"827","Metapathway biotransformation",0.109756097560976,0.450772930264514,0.352168429375423,0.208087095984523,1.43774342983279,38,"NNMT;MGST3;GSTP1;GSTO1;CYP1B1;COMT;NAA20;MGST1;NDST1;AKR1C3;GSTM3;AKR1C1;AKR1A1;NAA50;GSTK1;EPHX1;AKR7A2;HS3ST3A1;AKR1B1;CHST12"
"828","Methionine salvage pathway",0.0919220055710306,0.416218273672555,0.252957009026549,0.502053009066326,1.44941082764638,6,"ADI1;APIP;ENOPH1;GOT1;MTAP"
"829","Methylation",0.84,0.977430167597765,0.0747245971080529,0.213686056162946,0.708435731848201,8,"NNMT;COMT"
"830","MicroRNA regulation of DNA damage response",0.18796992481203,0.565916251883648,0.294063133356954,0.16021580715721,1.20891189588704,48,"CCNB1;H2AFX;CYCS;GADD45B;CCNB2;CDK4;CDK1;CDKN1A;CCND1;MCM7;BAX;CCND3;RPA2;CDK2;SMC1A;RAD51;BRCA1;FAS"
"831","MicroRNAs in cardiomyocyte hypertrophy",0.575280898876405,0.87752222194828,0.0446621445741036,-0.176964995545812,-0.918601112350624,51,"PPP3CB;MAPK14;MAPK8;IGF1R;IL6ST;STAT3;PPP3CA;CDK7;LRP6;FZD1;CHUK"
"832","MicroRNAs in muscle cell differentiation",0.875852660300136,0.978097690104072,0.0341641568037192,-0.185110771295293,-0.644742635263757,13,"PRKCD;PRKCA;PRKCI"
"833","Mismatch repair",0.188524590163934,0.565916251883648,0.211395266510393,0.254281724995777,1.23662267379603,18,"RPA3;POLD2;PCNA;SSBP1;RPA2;RFC4;RFC2;LIG1;RPA1;RFC1;RFC3;RFC5"
"834","Mitochondrial beta-oxidation of saturated fatty acids",0.785381026438569,0.960642228647176,0.0452922728653688,-0.26746443777488,-0.697683423833932,6,"HADHA"
"835","Mitochondrial beta-oxidation of unsaturated fatty acids",0.375609756097561,0.756183745583039,0.0835866109224501,-0.448903151600725,-1.08144246455252,5,"HADHA;DECR1;ECI1"
"836","Mitochondrial fatty acid beta-oxidation",0.800557880055788,0.968641816698206,0.0394102533533215,-0.21413593678921,-0.723405542523088,12,"HADHA;DECR1;ACSL4;ECI1"
"837","Mitochondrial gene expression",0.490934449093445,0.833274070754648,0.0620956617808392,-0.28569858308396,-0.965162324422811,12,"POLRMT;ESRRA;PPP3CA;CREB1"
"838","Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family",0.119569091644319,0.466837434818406,0.287805130535564,0.171131727541818,1.33493990699288,52,"YWHAQ;DYNLL1;PPP1CA;PPP2CA;C1QBP;VDAC3;CDK1;VDAC1;CTSZ;CTSC;VDAC2;CTSK;CAPN2;JUN;CTSB;CTSA;AKT1;BNIP3;CSNK2B;BAD;BNIP3L;CD47;PAK1"
"839","Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family",0.0625850340136054,0.319401728492638,0.211395266510393,-0.419774119447728,-1.53041723027329,15,"MAPK9;MAPK12;MAPK14;HAX1;MAPK8;BCL2L2;MAPK6"
"840","Mitochondrial pathway of apoptosis: caspases",0.872747747747748,0.978097690104072,0.0246664771643142,-0.127862166299313,-0.66413935498005,52,"XIAP;CAPN5;NDUFS1;MAPK8;CAPN7;RNF41;APAF1;HSPA14;KRT19;CHEK1;RB1;CASP3;PTK2;MAP3K7;CAD"
"841","Mitochondrial pathway of apoptosis: multidomain Bcl-2 family",0.313725490196078,0.706982543640898,0.206582885145976,0.16307195864504,1.11644103882683,40,"UBC;YWHAQ;TMBIM6;PPIA;PARK7;UBB;XRCC6;DNAJA1;CRYAB;BAX;VDAC2"
"842","Mitochondrial protein import",0.0148773536689614,0.115995623793293,0.380730400722792,0.218703546885217,1.64426970591621,49,"TOMM40;CYC1;ATP5B;SLC25A6;TOMM5;TIMM17A;TIMM13;ATP5G1;HSPD1;TIMM10;GRPEL1;TOMM7;VDAC1;TIMM22;ATP5A1;TOMM22;MTX1"
"843","Mitochondrial role in apoptotic signaling",0.812239221140473,0.970692446248204,0.0386102932217715,-0.200476425416117,-0.711192692327862,14,"XIAP;APAF1;BID;CASP3"
"844","Mitochondrial tRNA aminoacylation",0.00665760878443672,0.0626244748884435,0.407017918923954,-0.542639112317992,-1.89001736001077,13,"WARS2;YARS2;IARS2;CARS2;HARS2;VARS2;FARS2;NARS2"
"845","Mitotic G1-G1/S phases",5.31480175828645e-16,1.10699728051166e-13,1.02766987054358,0.417879187183569,4.1634786446132,106,"UBC;CKS1B;SKP1;PSMA7;CCNB1;TOP2A;CCNA2;PSMC3;PSMB6;PSMB5;PSMB3;TYMS;PSME2;UBB;RRM2;RPA3;PSMD7;CDKN2D;PSMD8;UBA52;PSMB1;CDK4;DBF4;TFDP1;PPP2CA;PSMD2;CDK1;CDKN1A;PSMB2;ORC6;PSMD9;CDKN2C;PSMB7;PSMA4;PKMYT1;PCNA;CCND1;PSMD14;PSMC1;PSMD12;PSME1;PSMC5;MYBL2;PSMA1;PSMD6;FBXO5;MCM7;CCND3;PSMA2;MCM5;PSMC2;CDT1;RPA2;PSMC4;PSMA3;PSMD4;PSMB9;E2F4;CDK2;DHFR;MCM3;PSME3;PSMA5"
"846","Mitotic G2-G2/M phases",0.0053858224553262,0.052701537851447,0.407017918923954,0.206711187061047,1.74169844513532,67,"TUBB4B;CCNB1;CDC25B;CCNA2;TUBB;DYNLL1;TUBA1A;PLK1;CCNB2;SSNA1;TUBG1;HSP90AA1;NEK2;CDK1;YWHAE;PKMYT1;DCTN3;CKAP5;MAPRE1"
"847","Mitotic metaphase/anaphase transition",0.143266475644699,0.511821546685717,0.202066558880363,0.43384971952448,1.36085311296566,7,"PLK1;RAD21;SMC3;FBXO5;SMC1A"
"848","Mitotic prometaphase",3.18285768720511e-06,8.59371575545381e-05,0.627256739718528,0.445093662600813,3.00059075697165,36,"CENPF;CENPA;CDC20;NUDC;PLK1;SPDL1;SGOL1;ZWINT;PPP1CC;CENPE;SGOL2;KIF2C;RAD21;SMC3;CKAP5;MAPRE1;XPO1;RANGAP1;SKA2;SMC1A;BUB1;RCC2;NDE1;SKA1"
"849","Modulation of interferon signaling by chaperones",0.725784447476125,0.944815825375171,0.0429068616963944,-0.224530338941472,-0.782041376700102,13,"TP53;DNAJA3;CHUK;RB1"
"850","Molybdenum cofactor biosynthesis",0.956878850102669,0.994483985765125,0.0489741639310843,0.530886533988111,0.697428946706537,1,"MOCS2"
"851","Monoamine transport",0.0261304418076976,0.173964311212891,0.352487857583619,-0.505509945233179,-1.7077408942442,12,"TGFB1I1;MAPK14;SCAMP2;IL1R1;AMPH;TSC2;PPP2CB"
"852","Monocyte and its surface molecules",0.863865546218487,0.978097690104072,0.0444836651696027,-0.348007413602521,-0.696245923308771,3,"ITGA4"
"853","Mu-calpain pathway",0.0042709221484897,0.043852144313366,0.407017918923954,0.563850433432527,2.06495842937105,10,"RAC1;RHOA;ACTN1;EZR;ITGB1;TLN1;CAPN1;SPTAN1;CAPNS1;PXN"
"854","Multi-drug resistance factors",0.73781512605042,0.948619447779112,0.0517204285566602,-0.393584499230074,-0.787430360260803,3,"ABCC1"
"855","Multi-step regulation of transcription by PITX2",0.401881720430108,0.77484781328022,0.0700983712779699,-0.278099920471471,-1.03796140439845,16,"CREBBP;LRP6;FZD1;TRRAP;CSNK2A1;MED1;APC;PITX2;KAT5;PPP2R5D;EP300;AXIN1"
"856","Muscle contraction",0.00136507077562672,0.0196843307392019,0.45505986738723,0.447754654147115,2.20916155370843,19,"MYL6;VIM;MYL12B;MYL9;CALM1;TPM3;TPM4;ITGB5;CALD1;SORBS3"
"857","Myc active pathway",2.66564060574119e-05,0.000626855484382363,0.575610261071129,0.288959626705427,2.40774124601467,62,"ENO1;ID2;GAPDH;PTMA;BIRC5;LDHA;NPM1;CCNB1;TK1;NME1;MTDH;EIF4A1;CDK4;HSP90AA1;FOSL1;NCL;PRDX3;EIF2S1;RUVBL2;HSPD1;TAF9;EIF4E"
"858","Myc repressed pathway",0.0511700795554744,0.28458553571568,0.321775918075361,0.186182975564092,1.35484095886718,45,"ID2;FTH1;COL1A2;CDKN1A;LGALS1;CCND1;CFLAR;CEBPD;CLU;HDAC3;DKK1;BRCA1;DDIT3;ITGB1;TMEM126A;SMAD2;MXD4;DLEU2;SMAD3;PDGFRB"
